,Unnamed: 0,filename,artist,title,style,genre,date
12499,14025,13704.jpg,60425a4e71473c30f7c4d898724e7c8d,Lamd Has Harnesed a Wolf,Naïve Art (Primitivism),allegorical painting,1983
12513,14040,45453.jpg,e04c195189eb07ca9efecb5b27abefe6,"Chôdayû of the Okamotoya, kamuro Kakeo and Koyuki",Ukiyo-e,portrait,
12521,14048,62923.jpg,60425a4e71473c30f7c4d898724e7c8d,Maiden Plays the Lute and Waits for her Beloved,Naïve Art (Primitivism),genre painting,1982
12526,14054,89860.jpg,e04c195189eb07ca9efecb5b27abefe6,Kogiku,Ukiyo-e,genre painting,1830.0
12528,14056,38737.jpg,60425a4e71473c30f7c4d898724e7c8d,Red Snowball Tree Blooms Over a Well,Naïve Art (Primitivism),genre painting,1982
12529,14057,69327.jpg,db85b84c1c01fa143b9294f00f7acbeb,Untitled,Abstract Expressionism,abstract,1979
12530,14058,59928.jpg,d7491aaf20c9343768fe647b10bd1772,Standing Nude,Neoclassicism,nude painting (nu),1928.0
12533,14061,21326.jpg,94a18720289642f88ceb572b1ddceb76,The battle of Issus(fragment),Northern Renaissance,battle painting,1529
12534,14062,82656.jpg,60425a4e71473c30f7c4d898724e7c8d,"Our Army, Our Protectors",Naïve Art (Primitivism),symbolic painting,1978
12539,14067,8806.jpg,02b866899dc71a00364337e830d075d7,Studies for the Transfiguration,High Renaissance,sketch and study,
12540,14069,57359.jpg,60425a4e71473c30f7c4d898724e7c8d,Seagulls in the Boat,Naïve Art (Primitivism),animal painting,1965
12547,14076,55994.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Harriet Tubman ,Naïve Art (Primitivism),history painting,1945
12548,14077,31652.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Maternal,Naïve Art (Primitivism),genre painting,1944
12549,14078,51556.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,St. Bernardine of Siena with the Angels,High Renaissance,religious painting,1506
12550,14079,71966.jpg,60425a4e71473c30f7c4d898724e7c8d,A Fish King Has Caught a Hoopoe and Is Full of Joy,Naïve Art (Primitivism),mythological painting,1983
12551,14080,50603.jpg,60425a4e71473c30f7c4d898724e7c8d,Vania Has Brided a Serpent by the Beard and Rides Through Town,Naïve Art (Primitivism),mythological painting,1983
12557,14086,37325.jpg,105d9c73b49a9fe9232104646ea76020,Red Passage,Abstract Expressionism,abstract,1966.0
12558,14087,18179.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,New Born Babe,Naïve Art (Primitivism),genre painting,1939
12564,14093,70625.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Dr. George Washington Carver,Naïve Art (Primitivism),history painting,1945
12566,14095,86440.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Moon Over Harlem,Naïve Art (Primitivism),genre painting,1944
12570,14099,41630.jpg,c74b7dd9e9e7d8c42895eda332990988,Female nude,Neoclassicism,nude painting (nu),
12573,14102,11418.jpg,e04c195189eb07ca9efecb5b27abefe6,"(Otonashisô, Tsukuda Shinchi no irifune), from the series Twelve Views of Modern Beauties (Imayô bijin jûni kei)",Ukiyo-e,bijinga,
12585,14114,29300.jpg,e04c195189eb07ca9efecb5b27abefe6,Streetwalker (Tsujigimi),Ukiyo-e,bijinga,
12586,14115,56351.jpg,e04c195189eb07ca9efecb5b27abefe6,"Fukagawa Hachiman no Shin Fuji, from the series Twelve Views of Modern Beauties (Imayô bijin jûni kei)",Ukiyo-e,bijinga,
12587,14116,14054.jpg,60425a4e71473c30f7c4d898724e7c8d,This Beast Went A-Cacthing Sparrows,Naïve Art (Primitivism),animal painting,1983
12592,14121,79186.jpg,e45d15fb0b64d7230ef48365fc992ced,Portrait of E. A. Vorontsova,Rococo,portrait,1783
12597,14126,9851.jpg,e04c195189eb07ca9efecb5b27abefe6,"Ôi of the Ebiya, from the series Modern Customs of the Pleasure Quarters",Ukiyo-e,bijinga,
12600,14129,82110.jpg,11ea911b059c1d4b6c1c59f6cb67191a,Untitled D233b,Abstract Expressionism,abstract,1949.0
12601,14130,48035.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Let My People Free,Naïve Art (Primitivism),history painting,1945
12604,14133,68862.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Nine tailed fox Tamamo no Mae, under her beautiful human form (down)",Ukiyo-e,mythological painting,
12605,14134,71227.jpg,60425a4e71473c30f7c4d898724e7c8d,Maiden and Cossack Enjoying a Ride on Horseback,Naïve Art (Primitivism),genre painting,1982
12609,14139,40406.jpg,e04c195189eb07ca9efecb5b27abefe6,Miya: Yashio of the Ôgiya,Ukiyo-e,bijinga,1823.0
12610,14140,102005.jpg,e04c195189eb07ca9efecb5b27abefe6,"Kanbara: Kaoyo of the Tamaya, from the series A Tôkaidô Board Game of Courtesans",Ukiyo-e,bijinga,1823.0
12612,14142,81119.jpg,2def0275aadb44b398aa3972489bef7f,The Distant Island,Naïve Art (Primitivism),illustration,1917
12613,14143,43155.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Descent into Limbo,High Renaissance,religious painting,1492
12616,14147,102045.jpg,c4d35a700a68e98b290fcef86011c577,To Life,Abstract Expressionism,abstract,1974
12622,14153,18899.jpg,11ea911b059c1d4b6c1c59f6cb67191a,Untitled D 233a,Abstract Expressionism,figurative,1949.0
12624,14155,99253.jpg,94a18720289642f88ceb572b1ddceb76,Design of a portal technology,Northern Renaissance,design,1530
12625,14156,12064.jpg,bc0ddf03c667c5edb17982be481ef360,The Dancer,Abstract Expressionism,figurative,1949
12634,14165,42895.jpg,bc58ed3c3e7750f9644953020a39e867,Madame Louis-Francois Bertin,Neoclassicism,portrait,1834
12638,14169,45286.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Convalescents from Somewhere,Naïve Art (Primitivism),genre painting,1944
12641,14172,66997.jpg,2f68ecc70bbc7f82c679905e1ed3c467,Self Portrait (also known as Study for 'The Artist in His Museum') ,Rococo,self-portrait,1822.0
12645,14176,84319.jpg,e04c195189eb07ca9efecb5b27abefe6,Tôsei matsu,Ukiyo-e,bijinga,
12652,14185,92948.jpg,02c5e2cd3cd6c64f358f6e26892d247f,Alaska 1  ,Abstract Expressionism,abstract,1958
12653,14186,81944.jpg,e04c195189eb07ca9efecb5b27abefe6,Numazu: Senju of the Ôsakaya,Ukiyo-e,bijinga,1823.0
12672,14205,64996.jpg,e45d15fb0b64d7230ef48365fc992ced,Portrait of Iosif Igelström,Rococo,portrait,
12680,14214,92462.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Little Sweet,Naïve Art (Primitivism),portrait,1944
12681,14215,92880.jpg,abc0e94ab46787df528f9aaad3f62c66,Bach,Cubism,still life,1953.0
12692,14228,89186.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Woman with Pink Blouse in Yellow Chair,Naïve Art (Primitivism),portrait,1940
12701,14237,48034.jpg,496b1af7c01663cc7fba031595d73b48,Eagles with fox,Naïve Art (Primitivism),wildlife painting,1944.0
12702,14238,102528.jpg,e45d15fb0b64d7230ef48365fc992ced,Baron Alexander Stroganov,Rococo,portrait,
12705,14241,12290.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Café,Naïve Art (Primitivism),genre painting,1940
12706,14242,93671.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Athlete,Naïve Art (Primitivism),portrait,1940
12707,14243,30459.jpg,bc58ed3c3e7750f9644953020a39e867,"Madame Jean Auguste Dominique Ingres, born Madeleine Chapelle II",Neoclassicism,portrait,
12709,14245,23698.jpg,e04c195189eb07ca9efecb5b27abefe6,"No. 2, from the series Modern Versions of the Five Women (Tôsei gonin onna)",Ukiyo-e,bijinga,1835.0
12710,14246,83706.jpg,e04c195189eb07ca9efecb5b27abefe6,Seki: Shiratama of the Sano-Matsuya,Ukiyo-e,bijinga,1823.0
12717,14254,74254.jpg,e04c195189eb07ca9efecb5b27abefe6,Goyu: Nanahito of the Sugata-Ebiya,Ukiyo-e,bijinga,1823.0
12718,14255,82456.jpg,60425a4e71473c30f7c4d898724e7c8d,Wild Cat,Naïve Art (Primitivism),animal painting,1977
12720,14257,98321.jpg,62a37f405ba3b2160759e70ee2e917c3,Composition I (Still life),Cubism,abstract,1916
12722,14259,70082.jpg,8fbc4e9858ab6c0ee10c3dff789e72d0,Aurora  and Cephalus,Neoclassicism,mythological painting,1810
12723,14260,18211.jpg,11ea911b059c1d4b6c1c59f6cb67191a,Untitled D11,Abstract Expressionism,abstract,1949.0
12725,14262,87246.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Knitting Party,Naïve Art (Primitivism),genre painting,1942
12728,14265,95110.jpg,e04c195189eb07ca9efecb5b27abefe6,"No. 13-8-13, from an untitled series of beauties",Ukiyo-e,bijinga,
12729,14266,56215.jpg,e04c195189eb07ca9efecb5b27abefe6,"Clearing Weather at Awazu (Awazu seiran), Tamagawa of the Maru-Ebiya, kamuro Katsumi and Shinobu, No. 4 from the series Eight Views in the Yoshiwara (Yoshiwara hakkei)",Ukiyo-e,portrait,
12733,14270,49118.jpg,bfc63a7e9fae9f2f4abe26d058c34708,Madonna and Child Enthroned with Saints,High Renaissance,religious painting,c.1496
12739,14276,28534.jpg,bc58ed3c3e7750f9644953020a39e867,The Bather of Valpinçon,Neoclassicism,portrait,1808
12740,14277,21305.jpg,79f6b47483600c140c91e901f746a368,Little sulky,Neoclassicism,portrait,1871
12741,14278,75901.jpg,94a18720289642f88ceb572b1ddceb76,Mary in Glory,Northern Renaissance,religious painting,1526
12746,14283,63656.jpg,bc58ed3c3e7750f9644953020a39e867,"Mrs Charles Thomas Thruston, born Frances Edwards",Neoclassicism,portrait,
12748,14285,79458.jpg,60425a4e71473c30f7c4d898724e7c8d,This Bear Wants to Have Some Flour Milled,Naïve Art (Primitivism),literary painting,1972
12754,14293,74193.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Harlem Street Scene with Full Moon,Naïve Art (Primitivism),cityscape,1940
12755,14294,59105.jpg,c4d35a700a68e98b290fcef86011c577,Untitled (Standing Figure),Abstract Expressionism,genre painting,1965
12756,14295,33805.jpg,c4d35a700a68e98b290fcef86011c577,Evocation,Abstract Expressionism,abstract,1970
12757,14297,98896.jpg,7e7b4392f5776bb7c65a603155727f59,The Three Ages of Man and Death,Northern Renaissance,allegorical painting,1543
12759,14299,41761.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Lord in Glory with Angels. Annunciation,High Renaissance,religious painting,1503
12766,14306,63720.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Folk Family,Naïve Art (Primitivism),genre painting,1944
12768,14308,78628.jpg,dd55583ce853dcbab93bb4af58f4fcfb,Dolce Far Niente,Neoclassicism,genre painting,1904
12770,14310,39378.jpg,e04c195189eb07ca9efecb5b27abefe6,"Hanamurasaki of the Tamaya, from the series Eight Views of the Pleasure Quarters (Kuruwa hakkei)",Ukiyo-e,bijinga,
12771,14311,3054.jpg,60425a4e71473c30f7c4d898724e7c8d,Blue Birds in Flowers,Naïve Art (Primitivism),animal painting,1983
12774,14315,58316.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Farm Family,Naïve Art (Primitivism),genre painting,1940
12779,14321,101322.jpg,e04c195189eb07ca9efecb5b27abefe6,Evening Bell at Mii-dera Temple,Ukiyo-e,bijinga,
12784,14326,94830.jpg,b223caa3b80154b3741fff3af42566c9,"Arts, Wealth, Pleasure and Philosophy: Philosophy",Neoclassicism,allegorical painting,c.1800
12793,14335,89834.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Commodore Peary and Henson at the North Pole,Naïve Art (Primitivism),history painting,1945
12802,14345,8247.jpg,84640d322395ab21273a7d1141c47888,Moonship,Abstract Expressionism,abstract,1972.0
12806,14349,54807.jpg,e04c195189eb07ca9efecb5b27abefe6,Susaki Benten,Ukiyo-e,bijinga,
12812,14355,39526.jpg,e04c195189eb07ca9efecb5b27abefe6,Shinagawa: Wakana of the Wakanaya,Ukiyo-e,bijinga,1823.0
12820,14364,28757.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Off to War,Naïve Art (Primitivism),genre painting,1942
12824,14368,84990.jpg,e45d15fb0b64d7230ef48365fc992ced,Countess Maria Vorontsova,Rococo,portrait,
12831,14375,46741.jpg,a087f33967e659c63924aa07c89b948f,Martin Luther ,Northern Renaissance,portrait,1526
12835,14380,46856.jpg,f72f31224ccfa5ec42755d755eb374a5,Abraham and the Three Angels,Rococo,religious painting,
12839,14384,44924.jpg,d34a660a6897d54c215dd65450b198e0,Grotekerksplein in Dordrecht,Neoclassicism,cityscape,
12840,14385,45272.jpg,a1129d0ff671abcf3362417839191ec4,Christ on the cross,Northern Renaissance,religious painting,c.1480
12843,14388,11617.jpg,4ba48c65db9c25bb7cac995431a495c5,Geruba,Rococo,animal painting,1775.0
12844,14389,83183.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Red Cross Nurses Handing out Wool for Knitting,Naïve Art (Primitivism),genre painting,1942
12862,14407,12558.jpg,bfc63a7e9fae9f2f4abe26d058c34708,"St. Peter Martyr with St. Nicholas of Bari, St. Benedict and an Angel Musician",High Renaissance,religious painting,1504
12863,14408,18943.jpg,072592d6fa48c2ef2d5d248c0478e890,"The Resurrection, central panel from the Triptych of the Resurrection",Northern Renaissance,,1490
12867,14412,81523.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Little Girl in Orange,Naïve Art (Primitivism),portrait,1944
12870,14415,53769.jpg,bc0ddf03c667c5edb17982be481ef360,The Lagoon 1,Abstract Expressionism,illustration,1943
12873,14419,7600.jpg,2196c96d3612334fa07aa43daa6ef322,In the Fields ,Naïve Art (Primitivism),genre painting,1910
12875,14421,19513.jpg,e09e56c7cb603d8c933bc237aaf4bdcb,Bacchus,High Renaissance,mythological painting,1524.0
12878,14424,59398.jpg,60425a4e71473c30f7c4d898724e7c8d,Father Frost Carries the New-Year Tree,Naïve Art (Primitivism),mythological painting,1960
12879,14425,90444.jpg,60425a4e71473c30f7c4d898724e7c8d,Father Frost Carries the New-Year Tree,Naïve Art (Primitivism),mythological painting,1967
12883,14429,52173.jpg,60425a4e71473c30f7c4d898724e7c8d,"Dear Soviet People, Congratulationson the Anniversary of Great October",Naïve Art (Primitivism),flower painting,1976
12887,14435,36927.jpg,e04c195189eb07ca9efecb5b27abefe6,Fuji from Izu (Izu no Fuji),Ukiyo-e,bijinga,
12893,14441,88230.jpg,d34a660a6897d54c215dd65450b198e0,Landscape in winter ,Neoclassicism,landscape,
12894,14442,60390.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Nude,Naïve Art (Primitivism),nude painting (nu),1939
12896,14444,62457.jpg,c74b7dd9e9e7d8c42895eda332990988,Still Life with Dead Game,Neoclassicism,still life,1928
12903,14452,85151.jpg,8ce72182690e99ec3ac142577dc4e7c4,Augustin de Lespinasse,Neoclassicism,portrait,1798
12904,14453,48701.jpg,612edcdb31a0860c982b1833fc1e6d17,The Kreuzkirche in Dresden,Rococo,cityscape,c.1750
12908,14457,28317.jpg,c4d35a700a68e98b290fcef86011c577,After the Harvest,Abstract Expressionism,abstract,1970
12910,14459,42282.jpg,48b59a894aafec218cbda701ca69da89,The Bus,Naïve Art (Primitivism),genre painting,1929.0
12913,14462,1192.jpg,5f5b31e07a9f529fab95992e6ef63c47,"A Conference held between some Indian Chiefs and Colonel Bouquet, in the Year 1764",Rococo,history painting,
12917,14467,32015.jpg,79f6b47483600c140c91e901f746a368,Cupidon,Neoclassicism,mythological painting,1891
12919,14469,19488.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Ski Jump,Naïve Art (Primitivism),genre painting,1946
12922,14472,11046.jpg,c4d35a700a68e98b290fcef86011c577,Winter Leaves,Abstract Expressionism,abstract,1974
12925,14475,42381.jpg,e45d15fb0b64d7230ef48365fc992ced,Ekaterina Vorontsova,Rococo,portrait,c.1789
12929,14479,25504.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Ambulance on the Go,Naïve Art (Primitivism),genre painting,1942
12950,14501,70443.jpg,00fc66616732eee998b037e68ab7fccf,Still LIfe with Pomegranates and Knife on a Pedistal ,Cubism,still life,1925.0
12953,14504,28758.jpg,60425a4e71473c30f7c4d898724e7c8d,This Man Does Not Know How to Please a Woman,Naïve Art (Primitivism),genre painting,1978
12955,14506,77481.jpg,14ca2cd12133edb1537d0d0c8e557e40,Composition With Propeller,Cubism,abstract,
12958,14509,80677.jpg,c4d35a700a68e98b290fcef86011c577,Komposition schwarz,Abstract Expressionism,abstract,1972
12960,14511,27869.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Army Training,Naïve Art (Primitivism),genre painting,1942
12964,14515,8082.jpg,e2289ecdb148da1a2686ee284e2c8147,The foreign trade,Neoclassicism,genre painting,
12974,14526,47936.jpg,60425a4e71473c30f7c4d898724e7c8d,Two-Headed Chicken,Naïve Art (Primitivism),mythological painting,1977
12977,14529,19401.jpg,c3e9d9ebe5f2900190bef9342c440bd9,The Sorrows ,Northern Renaissance,religious painting,1497
12990,14543,15597.jpg,02b866899dc71a00364337e830d075d7,The Holy Family of the Oak Tree ,High Renaissance,religious painting,c.1518
12997,14551,42115.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,"Swing Low, Sweet Chariot",Naïve Art (Primitivism),genre painting,1944
12999,14554,10699.jpg,c38fea973e430fde20b174f588e853d4,Self-portrait (detail from The Preaching and Acts of the Antichrist),High Renaissance,self-portrait,1500
13000,14555,20100.jpg,b223caa3b80154b3741fff3af42566c9,"Arts, Wealth, Pleasure and Philosophy: Wealth",Neoclassicism,allegorical painting,c.1800
13004,14559,38750.jpg,450fc8bc8b9924db9bd48172f6498d3b,The Shrimp Girl,Rococo,portrait,
13008,14563,102267.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Still Life,Naïve Art (Primitivism),flower painting,1945
13009,14564,101194.jpg,a087f33967e659c63924aa07c89b948f,Christ and the Adulteress,Northern Renaissance,religious painting,1532
13030,14585,51416.jpg,c3e9d9ebe5f2900190bef9342c440bd9,The owl in fight with other birds,Northern Renaissance,animal painting,
13036,14591,71916.jpg,db85b84c1c01fa143b9294f00f7acbeb,Blue Rectangle II,Abstract Expressionism,abstract,1958
13037,14592,32833.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Female Nude Reclining on Blue Ground,Naïve Art (Primitivism),nude painting (nu),1940
13044,14599,101957.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Seated Woman in Pink Blouse,Naïve Art (Primitivism),portrait,1939
13047,14602,81971.jpg,f72f31224ccfa5ec42755d755eb374a5,The Discovery of the True Cross and St. Helena,Rococo,religious painting,c.1745
13050,14605,61857.jpg,4ba48c65db9c25bb7cac995431a495c5,Epes Sargent Bookplate ,Rococo,design,1764.0
13051,14606,96912.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Going to Church,Naïve Art (Primitivism),genre painting,1941
13055,14610,19777.jpg,dd55583ce853dcbab93bb4af58f4fcfb,Flabellifera,Neoclassicism,portrait,1905
13060,14615,86136.jpg,450fc8bc8b9924db9bd48172f6498d3b,Portrait of Augusta of Saxe Gotha,Rococo,portrait,c.1738
13062,14617,34538.jpg,e45d15fb0b64d7230ef48365fc992ced,Portrait of Fedor Orlov,Rococo,portrait,1785
13067,14623,40900.jpg,e04c195189eb07ca9efecb5b27abefe6,Flower Arranging,Ukiyo-e,still life,1820.0
13069,14625,74713.jpg,612edcdb31a0860c982b1833fc1e6d17,"Dresden from the Right Bank of the Elbe, above the Augustusbrücke",Rococo,cityscape,1747
13070,14627,16163.jpg,bc0ddf03c667c5edb17982be481ef360,Codomas,Abstract Expressionism,illustration,1943
13071,14628,52887.jpg,abc0e94ab46787df528f9aaad3f62c66,The Bottle,Cubism,still life,1957.0
13082,14639,99509.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tengu,Ukiyo-e,mythological painting,
13087,14644,98966.jpg,c4d35a700a68e98b290fcef86011c577,Komposition,Abstract Expressionism,abstract,1972
13092,14649,15670.jpg,ede635e53e1b4a905bbea74de30371cf,Madonna and Child with Sts Dorothy and George,High Renaissance,religious painting,1520
13097,14654,5613.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Abstract Expressionism,abstract,1959
13100,14657,99296.jpg,bc0ddf03c667c5edb17982be481ef360,Anfitrite,Abstract Expressionism,illustration,1947
13102,14659,213.jpg,c4d35a700a68e98b290fcef86011c577,Message from a Desert Star,Abstract Expressionism,abstract,1972
13109,14666,88294.jpg,db85b84c1c01fa143b9294f00f7acbeb,Autumn,Abstract Expressionism,figurative,1955
13114,14671,29884.jpg,c4d35a700a68e98b290fcef86011c577,Edge of August,Abstract Expressionism,abstract,1953
13116,14673,102856.jpg,f72f31224ccfa5ec42755d755eb374a5,Finding of Moses,Rococo,religious painting,
13125,14683,91138.jpg,e45d15fb0b64d7230ef48365fc992ced,Portrait of Ivan Ivanovich Shuvalov,Rococo,portrait,c.1785
13132,14690,73167.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,"Archangel Raphael with Tobias, St. Lawrence and the Donor Leonardo di Lorenzo Morelli",High Renaissance,religious painting,1512
13135,14694,18253.jpg,b7ada9d42549fd1a8a177f5c6347d254,Sailor at Breakfast,Cubism,genre painting,1914
13140,14699,77786.jpg,bc58ed3c3e7750f9644953020a39e867,"Madame Jean Auguste Dominique Ingres, born Madeleine Chapelle III",Neoclassicism,portrait,
13148,14707,86727.jpg,eff15698e046c2411917baf34969769f,Bright Day,Abstract Expressionism,abstract,1966.0
13151,14710,36276.jpg,86a9f9dbebdb2495b291954abe9ce9aa,"The Ray or, The Kitchen Interior",Rococo,still life,1728
13153,14712,59711.jpg,727a41465e9468349ae6cbae64d85837,Chavade,Abstract Expressionism,abstract,1951
13157,14716,98113.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,Disputation on the Trinity,High Renaissance,religious painting,1517
13158,14718,33358.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Portrait of Matsuo Basho,Ukiyo-e,portrait,
13161,14721,708.jpg,3e2b8c5bdf1cb9b4e7156d98e93ab5f1,"The Appointment of the four forms, from the portfolio Life Forms",Cubism,abstract,1963
13162,14722,81582.jpg,612edcdb31a0860c982b1833fc1e6d17,The Moat of the Zwinger in Dresden,Rococo,cityscape,c.1751
13163,14723,68525.jpg,60425a4e71473c30f7c4d898724e7c8d,Menagerie,Naïve Art (Primitivism),animal painting,1977
13165,14725,52696.jpg,60425a4e71473c30f7c4d898724e7c8d,Two Pigeons Drank Water by a Windmill and Ford,Naïve Art (Primitivism),landscape,1970
13176,14736,51335.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,David and Goliath,Naïve Art (Primitivism),mythological painting,1944
13184,14744,15291.jpg,e09e56c7cb603d8c933bc237aaf4bdcb,Sibyl,High Renaissance,mythological painting,1525.0
13185,14745,103086.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,religious painting,1509
13191,14751,29502.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Girl in Blue with Turban--Deborah,Naïve Art (Primitivism),portrait,1940
13195,14755,82217.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of Hesse Eobanus ,Northern Renaissance,portrait,
13199,14759,49522.jpg,b59f3b556ce036d42a93dea4c3f1ba48, Ann Tyng,Neoclassicism,portrait,1756
13203,14763,65187.jpg,e04c195189eb07ca9efecb5b27abefe6,Beauty and Shamisen,Ukiyo-e,bijinga,1840.0
13205,14765,1218.jpg,a1129d0ff671abcf3362417839191ec4,Joseph and Asenath,Northern Renaissance,religious painting,c.1475
13210,14770,6316.jpg,3b4ee6d6140803ebef405983f23ffcc1,Dog,Naïve Art (Primitivism),animal painting,
13218,14779,23524.jpg,e45d15fb0b64d7230ef48365fc992ced,"Anna Dorothea Louise Schmidt, née. Baroness Klossen",Rococo,portrait,c.1785
13219,14780,85836.jpg,bc0ddf03c667c5edb17982be481ef360,The Circus,Abstract Expressionism,illustration,1947
13234,14797,83872.jpg,4b29e458354f087f2488e665778fa25c,Sept 8-54 (Torcello),Cubism,still life,1954
13235,14798,12029.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Church on Lenox Avenue,Naïve Art (Primitivism),cityscape,1940
13236,14799,63605.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Erasmo De Rotterdam,Northern Renaissance,portrait,1520
13256,14820,67880.jpg,d84e46c659389cf69bdbadfae40042d1,Black woman with peppers,Cubism,nude painting (nu),1938.0
13257,14821,36084.jpg,040827f8fb458d1cea7d3e0b9e33132f,Portrait of Khristofor von Benckendorff,Rococo,portrait,1797
13262,14826,13146.jpg,c4d35a700a68e98b290fcef86011c577,Komposition,Abstract Expressionism,abstract,1972
13265,14829,23173.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Harlem Street,Naïve Art (Primitivism),cityscape,1941
13273,14837,64007.jpg,e45d15fb0b64d7230ef48365fc992ced,Count Ivan Grigoryevich Chernyshov ,Rococo,portrait,c.1790
13276,14840,42344.jpg,60425a4e71473c30f7c4d898724e7c8d,This Bird Looks in all Four Directions,Naïve Art (Primitivism),allegorical painting,1977
13287,14851,18678.jpg,cf4a3d96470ca6735201cb162d283a64,View of Saint Michael's Castle,Neoclassicism,veduta,c.1800
13289,14853,76603.jpg,e83f1433c8a7280061dbe90a8540b4b2,Nomads,Abstract Expressionism,abstract,1960.0
13290,14855,11151.jpg,3070182db82f8b5d908168d99bed421e,Houses in the Jordaan,Cubism,cityscape,
13306,14872,47800.jpg,60425a4e71473c30f7c4d898724e7c8d,By Beloved Plows the Field,Naïve Art (Primitivism),genre painting,1983
13308,14874,58604.jpg,782192dc825c7c1149825adcb7caacbc,Prune Orchard Sun,Ukiyo-e,landscape,
13312,14878,10839.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Three Friends,Naïve Art (Primitivism),portrait,1945
13315,14882,35307.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Dead Bluebird,Northern Renaissance,animal painting,1512
13317,14884,48786.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,religious painting,1509
13326,14893,10802.jpg,60425a4e71473c30f7c4d898724e7c8d,Long-Necked and Itching,Naïve Art (Primitivism),mythological painting,1977
13331,14898,58023.jpg,b223caa3b80154b3741fff3af42566c9,"Arts, Wealth, Pleasure and Philosophy: Pleasure",Neoclassicism,allegorical painting,c.1800
13346,14914,84575.jpg,bc0ddf03c667c5edb17982be481ef360,The Knife Thrower,Abstract Expressionism,illustration,1947
13351,14919,47537.jpg,072592d6fa48c2ef2d5d248c0478e890,The Rest on the Flight into Egypt  ,Northern Renaissance,religious painting,
13356,14924,53686.jpg,bc0ddf03c667c5edb17982be481ef360,The Destiny,Abstract Expressionism,illustration,1943
13357,14925,34435.jpg,cea636ca5aacb6df67baeead1500eeb5,Untitled,Abstract Expressionism,abstract,
13365,14934,74597.jpg,ede635e53e1b4a905bbea74de30371cf,The Concert,High Renaissance,portrait,c.1510
13366,14935,67952.jpg,e04c195189eb07ca9efecb5b27abefe6,"The Kirifuri Falls, One of the Three Waterfalls",Ukiyo-e,landscape,1847.0
13384,14955,21821.jpg,abc0e94ab46787df528f9aaad3f62c66,Untitled,Cubism,abstract,1940.0
13396,14968,73367.jpg,7e7b4392f5776bb7c65a603155727f59,Two Witches,Northern Renaissance,genre painting,1523
13401,14973,72144.jpg,60425a4e71473c30f7c4d898724e7c8d,Ukrainian Wedding,Naïve Art (Primitivism),genre painting,1966
13404,14976,72949.jpg,ab7e5dc63dd92d507897437f8aae6be3,Silence at Sharpeville,Abstract Expressionism,abstract,1962
13407,14980,23513.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Farewell,Naïve Art (Primitivism),genre painting,1942
